Depth (m)	Temperature (C)	Conductivity (mS/cm)	Salinity (PSU)
 172.5		 -1.68		 27.10		 34.19
 172.7		 -1.68		 27.10		 34.19
 172.8		 -1.69		 27.10		 34.20
 172.9		 -1.69		 27.10		 34.20
 173.0		 -1.68		 27.10		 34.19
 173.1		 -1.69		 27.10		 34.20
 173.2		 -1.69		 27.10		 34.20
 173.3		 -1.69		 27.08		 34.18
 173.4		 -1.69		 27.10		 34.20
 173.5		 -1.69		 27.10		 34.20
 173.6		 -1.69		 27.10		 34.20
 173.7		 -1.69		 27.10		 34.20
 173.9		 -1.69		 27.10		 34.20
 174.0		 -1.69		 27.10		 34.20
 174.1		 -1.69		 27.08		 34.18
 174.2		 -1.69		 27.08		 34.18
 174.3		 -1.69		 27.08		 34.18
 174.4		 -1.69		 27.10		 34.20
 174.5		 -1.69		 27.08		 34.18
 174.6		 -1.69		 27.08		 34.18
 174.7		 -1.70		 27.08		 34.19
 174.8		 -1.69		 27.08		 34.18
 174.9		 -1.69		 27.08		 34.18
 175.1		 -1.70		 27.08		 34.19
 175.2		 -1.69		 27.08		 34.18
 175.3		 -1.70		 27.08		 34.19
 175.4		 -1.70		 27.08		 34.19
 175.5		 -1.70		 27.08		 34.19
 175.6		 -1.70		 27.08		 34.19
 175.7		 -1.70		 27.08		 34.19
 175.8		 -1.70		 27.08		 34.19
 175.9		 -1.70		 27.08		 34.19
 176.0		 -1.70		 27.08		 34.19
 176.1		 -1.70		 27.08		 34.19
 176.3		 -1.70		 27.08		 34.19
 176.4		 -1.70		 27.08		 34.19
 176.5		 -1.70		 27.08		 34.19
 176.6		 -1.70		 27.08		 34.19
 176.7		 -1.71		 27.08		 34.20
 176.8		 -1.70		 27.08		 34.19
 176.9		 -1.71		 27.08		 34.20
 177.0		 -1.70		 27.08		 34.19
 177.1		 -1.70		 27.08		 34.19
 177.2		 -1.71		 27.08		 34.20
 177.3		 -1.71		 27.08		 34.20
 177.5		 -1.71		 27.08		 34.20
 177.6		 -1.71		 27.07		 34.18
 177.7		 -1.71		 27.08		 34.20
 177.8		 -1.72		 27.07		 34.19
 177.9		 -1.71		 27.07		 34.18
 178.0		 -1.72		 27.07		 34.19
 178.1		 -1.71		 27.08		 34.20
 178.2		 -1.71		 27.08		 34.20
 178.3		 -1.72		 27.08		 34.21
 178.4		 -1.71		 27.08		 34.20
 178.5		 -1.72		 27.07		 34.19
 178.7		 -1.71		 27.07		 34.18
 178.8		 -1.71		 27.07		 34.18
 178.9		 -1.72		 27.07		 34.19
 179.0		 -1.72		 27.07		 34.19
 179.1		 -1.72		 27.07		 34.19
 179.2		 -1.72		 27.07		 34.19
 179.3		 -1.72		 27.07		 34.19
 179.4		 -1.73		 27.07		 34.20
 179.5		 -1.73		 27.07		 34.20
 179.6		 -1.73		 27.07		 34.20
 179.8		 -1.73		 27.07		 34.20
 179.9		 -1.73		 27.07		 34.20
 180.0		 -1.73		 27.07		 34.20
 180.1		 -1.73		 27.05		 34.18
 180.2		 -1.73		 27.05		 34.18
 180.3		 -1.73		 27.05		 34.18
 180.4		 -1.73		 27.05		 34.18
 180.5		 -1.73		 27.07		 34.20
 180.6		 -1.73		 27.07		 34.20
 180.7		 -1.75		 27.05		 34.19
 180.8		 -1.73		 27.05		 34.18
 181.0		 -1.73		 27.05		 34.18
 181.1		 -1.75		 27.05		 34.19
 181.2		 -1.73		 27.05		 34.18
 181.3		 -1.75		 27.05		 34.19
 181.4		 -1.73		 27.05		 34.18
 181.5		 -1.73		 27.05		 34.18
 181.6		 -1.75		 27.05		 34.19
 181.7		 -1.73		 27.05		 34.18
 181.8		 -1.75		 27.05		 34.19
 181.9		 -1.73		 27.05		 34.18
 182.0		 -1.75		 27.05		 34.19
 182.2		 -1.75		 27.05		 34.19
 182.3		 -1.75		 27.05		 34.19
 182.4		 -1.75		 27.05		 34.19
 182.5		 -1.75		 27.05		 34.19
 182.6		 -1.75		 27.05		 34.19
 182.7		 -1.75		 27.05		 34.19
 182.8		 -1.75		 27.05		 34.19
 182.9		 -1.76		 27.05		 34.20
 183.0		 -1.75		 27.05		 34.19
 183.1		 -1.75		 27.05		 34.19
 183.2		 -1.76		 27.05		 34.20
 183.4		 -1.76		 27.05		 34.20
 183.5		 -1.76		 27.05		 34.20
 183.6		 -1.75		 27.05		 34.19
 183.7		 -1.76		 27.05		 34.20
 183.8		 -1.76		 27.05		 34.20
 183.9		 -1.76		 27.05		 34.20
 184.0		 -1.76		 27.05		 34.20
 184.1		 -1.76		 27.05		 34.20
 184.2		 -1.76		 27.05		 34.20
 184.3		 -1.76		 27.05		 34.20
 184.4		 -1.76		 27.04		 34.18
 184.6		 -1.76		 27.04		 34.18
 184.7		 -1.76		 27.04		 34.18
 184.8		 -1.76		 27.04		 34.18
 184.9		 -1.76		 27.04		 34.18
 185.0		 -1.76		 27.04		 34.18
 185.1		 -1.76		 27.04		 34.18
 185.2		 -1.76		 27.04		 34.18
 185.3		 -1.76		 27.04		 34.18
 185.4		 -1.77		 27.04		 34.19
 185.5		 -1.77		 27.04		 34.19
 185.6		 -1.77		 27.02		 34.17
 185.8		 -1.77		 27.04		 34.19
 185.9		 -1.77		 27.02		 34.17
 186.0		 -1.78		 27.04		 34.21
 186.1		 -1.77		 27.04		 34.19
 186.2		 -1.78		 27.04		 34.21
 186.3		 -1.78		 27.04		 34.21
 186.4		 -1.78		 27.04		 34.21
 186.5		 -1.78		 27.04		 34.21
 186.6		 -1.78		 27.04		 34.21
 186.7		 -1.78		 27.04		 34.21
 186.8		 -1.78		 27.04		 34.21
 187.0		 -1.78		 27.04		 34.20
 187.1		 -1.78		 27.04		 34.20
 187.2		 -1.78		 27.02		 34.18
 187.3		 -1.78		 27.02		 34.18
 187.4		 -1.78		 27.02		 34.18
 187.5		 -1.78		 27.02		 34.18
 187.6		 -1.78		 27.02		 34.18
 187.7		 -1.78		 27.02		 34.18
 187.8		 -1.79		 27.02		 34.20
 187.9		 -1.78		 27.02		 34.18
 188.0		 -1.78		 27.02		 34.18
 188.2		 -1.79		 27.02		 34.20
 188.3		 -1.78		 27.02		 34.18
 188.4		 -1.79		 27.02		 34.20
 188.5		 -1.78		 27.02		 34.18
 188.6		 -1.78		 27.02		 34.18
 188.7		 -1.79		 27.02		 34.19
 188.8		 -1.78		 27.02		 34.18
 188.9		 -1.79		 27.02		 34.19
 189.0		 -1.78		 27.02		 34.18
 189.1		 -1.78		 27.02		 34.18
 189.2		 -1.79		 27.02		 34.19
 189.4		 -1.78		 27.02		 34.18
 189.5		 -1.78		 27.02		 34.18
 189.6		 -1.78		 27.02		 34.18
 189.7		 -1.78		 27.04		 34.20
 189.8		 -1.78		 27.04		 34.20
 189.9		 -1.78		 27.04		 34.20
 190.0		 -1.79		 27.02		 34.19
 190.1		 -1.78		 27.02		 34.18
 190.2		 -1.78		 27.02		 34.18
 190.3		 -1.78		 27.04		 34.20
 190.4		 -1.78		 27.04		 34.20
 190.6		 -1.78		 27.04		 34.20
 190.7		 -1.78		 27.04		 34.20
 190.8		 -1.78		 27.02		 34.18
 190.9		 -1.78		 27.04		 34.20
 191.0		 -1.78		 27.04		 34.20
 191.1		 -1.78		 27.04		 34.20
 191.2		 -1.78		 27.04		 34.20
 191.3		 -1.78		 27.02		 34.18
 191.4		 -1.78		 27.04		 34.20
 191.5		 -1.78		 27.02		 34.18
 191.6		 -1.78		 27.04		 34.20
 191.8		 -1.78		 27.04		 34.20
 191.9		 -1.78		 27.04		 34.20
 192.0		 -1.78		 27.04		 34.20
 192.1		 -1.78		 27.04		 34.20
 192.2		 -1.78		 27.04		 34.20
 192.3		 -1.78		 27.04		 34.20
 192.4		 -1.78		 27.04		 34.20
 192.5		 -1.78		 27.04		 34.20
 192.6		 -1.78		 27.04		 34.20
 192.7		 -1.78		 27.04		 34.20
 192.9		 -1.78		 27.04		 34.20
 193.0		 -1.78		 27.04		 34.20
 193.1		 -1.78		 27.04		 34.20
 193.2		 -1.78		 27.04		 34.20
 193.3		 -1.78		 27.04		 34.20
 193.4		 -1.78		 27.04		 34.20
 193.5		 -1.78		 27.04		 34.20
 193.6		 -1.78		 27.02		 34.18
 193.7		 -1.78		 27.04		 34.20
 193.8		 -1.78		 27.02		 34.18
 193.9		 -1.78		 27.02		 34.18
 194.1		 -1.78		 27.02		 34.18
 194.2		 -1.79		 27.02		 34.19
 194.3		 -1.78		 27.02		 34.18
 194.4		 -1.79		 27.02		 34.19
 194.5		 -1.78		 27.02		 34.18
 194.6		 -1.78		 27.04		 34.20
 194.7		 -1.79		 27.02		 34.19
 194.8		 -1.79		 27.02		 34.19
 194.9		 -1.79		 27.02		 34.19
 195.0		 -1.79		 27.02		 34.19
 195.1		 -1.79		 27.02		 34.19
 195.3		 -1.79		 27.02		 34.19
 195.4		 -1.79		 27.02		 34.19
 195.5		 -1.79		 27.02		 34.19
 195.6		 -1.79		 27.02		 34.19
 195.7		 -1.79		 27.02		 34.19
 195.8		 -1.80		 27.02		 34.20
 195.9		 -1.79		 27.02		 34.19
 196.0		 -1.80		 27.02		 34.20
 196.1		 -1.80		 27.02		 34.20
 196.2		 -1.79		 27.02		 34.19
 196.3		 -1.80		 27.02		 34.20
 196.5		 -1.80		 27.02		 34.20
 196.6		 -1.80		 27.01		 34.18
 196.7		 -1.80		 27.02		 34.20
 196.8		 -1.80		 27.02		 34.20
 196.9		 -1.80		 27.02		 34.20
 197.0		 -1.80		 27.02		 34.20
 197.1		 -1.80		 27.02		 34.20
 197.2		 -1.79		 27.02		 34.19
 197.3		 -1.80		 27.02		 34.20
 197.4		 -1.80		 27.02		 34.20
 197.5		 -1.80		 27.02		 34.20
 197.7		 -1.80		 27.02		 34.20
 197.8		 -1.79		 27.02		 34.19
 197.9		 -1.80		 27.02		 34.20
 198.0		 -1.80		 27.02		 34.20
 198.1		 -1.79		 27.02		 34.19
 198.2		 -1.80		 27.02		 34.20
 198.3		 -1.79		 27.02		 34.19
 198.4		 -1.80		 27.02		 34.20
 198.5		 -1.80		 27.02		 34.20
 198.6		 -1.80		 27.02		 34.20
 198.7		 -1.80		 27.02		 34.20
 198.9		 -1.80		 27.02		 34.20
 199.0		 -1.80		 27.02		 34.20
 199.1		 -1.80		 27.02		 34.20
 199.2		 -1.80		 27.02		 34.20
 199.3		 -1.80		 27.02		 34.20
 199.4		 -1.80		 27.02		 34.20
 199.5		 -1.80		 27.02		 34.20
 199.6		 -1.80		 27.02		 34.20
 199.7		 -1.80		 27.02		 34.20
 199.8		 -1.80		 27.01		 34.18
 199.9		 -1.80		 27.01		 34.18
 200.1		 -1.80		 27.02		 34.20
 200.2		 -1.81		 27.01		 34.19
 200.3		 -1.80		 27.01		 34.18
 200.4		 -1.81		 27.01		 34.19
 200.5		 -1.81		 27.01		 34.19
 200.6		 -1.80		 27.02		 34.20
 200.7		 -1.81		 27.02		 34.21
 200.8		 -1.81		 27.01		 34.19
 200.9		 -1.81		 27.01		 34.19
 201.0		 -1.81		 27.02		 34.21
 201.1		 -1.81		 27.01		 34.19
 201.3		 -1.81		 27.01		 34.19
 201.4		 -1.81		 27.02		 34.21
 201.5		 -1.81		 27.01		 34.19
 201.6		 -1.81		 27.01		 34.19
 201.7		 -1.81		 27.02		 34.21
 201.8		 -1.81		 27.01		 34.19
 201.9		 -1.81		 27.01		 34.19
 202.0		 -1.81		 27.01		 34.19
 202.1		 -1.81		 27.01		 34.19
 202.2		 -1.81		 27.01		 34.19
 202.3		 -1.81		 27.01		 34.19
 202.5		 -1.81		 27.01		 34.19
 202.6		 -1.81		 27.01		 34.19
 202.7		 -1.81		 27.01		 34.19
 202.8		 -1.81		 27.01		 34.19
 202.9		 -1.81		 27.01		 34.19
 203.0		 -1.81		 27.01		 34.19
 203.1		 -1.81		 27.01		 34.19
 203.2		 -1.81		 27.01		 34.19
 203.3		 -1.81		 27.01		 34.19
 203.4		 -1.82		 27.01		 34.20
 203.5		 -1.81		 27.01		 34.19
 203.6		 -1.82		 27.01		 34.20
 203.8		 -1.81		 27.01		 34.19
 203.9		 -1.81		 27.01		 34.19
 204.0		 -1.82		 27.01		 34.20
 204.1		 -1.81		 27.01		 34.19
 204.2		 -1.82		 27.01		 34.20
 204.3		 -1.81		 27.01		 34.19
 204.4		 -1.81		 27.01		 34.19
 204.5		 -1.82		 27.01		 34.20
 204.6		 -1.82		 27.01		 34.20
 204.7		 -1.82		 27.01		 34.20
 204.8		 -1.82		 27.01		 34.20
 205.0		 -1.82		 27.01		 34.20
 205.1		 -1.82		 27.01		 34.20
 205.2		 -1.82		 27.01		 34.20
 205.3		 -1.82		 27.01		 34.20
 205.4		 -1.82		 27.01		 34.20
 205.5		 -1.82		 27.01		 34.20
 205.6		 -1.82		 27.01		 34.20
 205.7		 -1.82		 27.01		 34.20
 205.8		 -1.82		 27.01		 34.20
 205.9		 -1.82		 27.01		 34.20
 206.0		 -1.82		 27.01		 34.20
 206.2		 -1.82		 27.01		 34.20
 206.3		 -1.82		 27.01		 34.20
 206.4		 -1.82		 27.01		 34.20
 206.5		 -1.82		 27.01		 34.20
 206.6		 -1.82		 27.01		 34.20
 206.7		 -1.82		 27.01		 34.20
 206.8		 -1.82		 27.01		 34.20
 206.9		 -1.82		 27.01		 34.20
 207.0		 -1.82		 27.01		 34.20
 207.1		 -1.82		 27.01		 34.20
 207.2		 -1.83		 27.01		 34.21
 207.4		 -1.82		 27.01		 34.20
 207.5		 -1.83		 26.99		 34.19
 207.6		 -1.83		 27.01		 34.21
 207.7		 -1.83		 26.99		 34.19
 207.8		 -1.83		 27.01		 34.21
 207.9		 -1.83		 27.01		 34.21
 208.0		 -1.83		 26.99		 34.19
 208.1		 -1.83		 27.01		 34.21
 208.2		 -1.83		 26.99		 34.19
 208.3		 -1.83		 26.99		 34.19
 208.4		 -1.83		 27.01		 34.21
 208.6		 -1.83		 26.99		 34.19
 208.7		 -1.83		 26.99		 34.19
 208.8		 -1.83		 26.99		 34.19
 208.9		 -1.84		 26.99		 34.20
 209.0		 -1.83		 26.99		 34.19
 209.1		 -1.84		 26.99		 34.20
 209.2		 -1.83		 26.99		 34.19
 209.3		 -1.83		 26.99		 34.19
 209.4		 -1.84		 26.99		 34.20
 209.5		 -1.83		 26.99		 34.19
 209.6		 -1.84		 26.99		 34.20
 209.8		 -1.83		 26.99		 34.19
 209.9		 -1.83		 26.99		 34.19
 210.0		 -1.84		 26.99		 34.20
 210.1		 -1.83		 26.99		 34.19
 210.2		 -1.84		 26.99		 34.20
 210.3		 -1.83		 26.99		 34.19
 210.4		 -1.83		 26.99		 34.19
 210.5		 -1.84		 26.99		 34.20
 210.6		 -1.84		 26.99		 34.20
 210.7		 -1.84		 26.99		 34.20
 210.8		 -1.84		 26.99		 34.20
 211.0		 -1.84		 26.99		 34.20
 211.1		 -1.84		 26.99		 34.20
 211.2		 -1.84		 26.99		 34.20
 211.3		 -1.84		 26.99		 34.20
 211.4		 -1.84		 26.99		 34.20
 211.5		 -1.84		 26.99		 34.20
 211.6		 -1.84		 26.99		 34.20
 211.7		 -1.84		 26.99		 34.20
 211.8		 -1.84		 26.99		 34.20
 211.9		 -1.84		 26.99		 34.20
 212.0		 -1.84		 26.99		 34.20
 212.2		 -1.84		 26.99		 34.20
 212.3		 -1.84		 26.99		 34.20
 212.4		 -1.84		 26.99		 34.20
 212.5		 -1.84		 26.99		 34.20
 212.6		 -1.84		 26.99		 34.20
 212.7		 -1.84		 26.99		 34.20
 212.8		 -1.84		 26.99		 34.20
 212.9		 -1.84		 26.99		 34.20
 213.0		 -1.84		 26.99		 34.20
 213.1		 -1.84		 26.99		 34.20
 213.2		 -1.84		 26.99		 34.20
 213.4		 -1.84		 26.99		 34.20
 213.5		 -1.84		 26.99		 34.20
 213.6		 -1.84		 26.99		 34.20
 213.7		 -1.84		 26.99		 34.20
 213.8		 -1.84		 26.99		 34.20
 213.9		 -1.84		 26.99		 34.20
 214.0		 -1.84		 26.99		 34.20
 214.1		 -1.84		 26.99		 34.20
 214.2		 -1.84		 26.99		 34.20
 214.3		 -1.84		 26.99		 34.20
 214.4		 -1.84		 26.99		 34.20
 214.6		 -1.84		 26.99		 34.20
 214.7		 -1.84		 26.99		 34.20
 214.8		 -1.84		 26.99		 34.20
 214.9		 -1.84		 26.99		 34.20
 215.0		 -1.84		 26.99		 34.20
 215.1		 -1.84		 26.99		 34.20
 215.2		 -1.84		 26.99		 34.20
 215.3		 -1.84		 26.99		 34.20
 215.4		 -1.84		 26.99		 34.20
 215.5		 -1.84		 26.99		 34.20
 215.6		 -1.84		 26.99		 34.20
 215.7		 -1.84		 26.99		 34.20
 215.9		 -1.84		 26.99		 34.20
 216.0		 -1.84		 26.99		 34.20
 216.1		 -1.84		 26.99		 34.20
 216.2		 -1.84		 26.99		 34.20
 216.3		 -1.84		 26.99		 34.20
 216.4		 -1.84		 26.99		 34.20
 216.5		 -1.85		 26.99		 34.21
 216.6		 -1.84		 26.99		 34.20
 216.7		 -1.85		 26.99		 34.21
 216.8		 -1.84		 26.99		 34.20
 216.9		 -1.84		 26.99		 34.20
 217.1		 -1.85		 26.99		 34.21
 217.2		 -1.84		 26.99		 34.20
 217.3		 -1.85		 26.99		 34.21
 217.4		 -1.84		 26.99		 34.20
 217.5		 -1.84		 26.99		 34.20
 217.6		 -1.85		 26.99		 34.21
 217.7		 -1.84		 26.99		 34.20
 217.8		 -1.85		 26.99		 34.21
 217.9		 -1.84		 26.99		 34.20
 218.0		 -1.84		 26.99		 34.20
 218.1		 -1.85		 26.99		 34.21
 218.3		 -1.85		 26.99		 34.21
 218.4		 -1.85		 26.99		 34.21
 218.5		 -1.85		 26.99		 34.21
 218.6		 -1.85		 26.99		 34.21
 218.7		 -1.85		 26.99		 34.21
 218.8		 -1.85		 26.99		 34.21
 218.9		 -1.85		 26.99		 34.21
 219.0		 -1.85		 26.99		 34.21
 219.1		 -1.85		 26.99		 34.21
 219.2		 -1.85		 26.99		 34.21
 219.3		 -1.85		 26.99		 34.21
 219.5		 -1.85		 26.99		 34.21
 219.6		 -1.85		 26.99		 34.21
 219.7		 -1.85		 26.99		 34.21
 219.8		 -1.85		 26.99		 34.21
 219.9		 -1.85		 26.99		 34.21
 220.0		 -1.85		 26.99		 34.21
 220.1		 -1.84		 26.99		 34.19
 220.2		 -1.85		 26.99		 34.21
 220.3		 -1.85		 26.99		 34.21
 220.4		 -1.85		 26.99		 34.21
 220.5		 -1.85		 26.99		 34.21
 220.7		 -1.85		 26.99		 34.21
 220.8		 -1.85		 26.99		 34.21
 220.9		 -1.85		 26.99		 34.21
 221.0		 -1.85		 26.99		 34.21
 221.1		 -1.85		 26.99		 34.21
 221.2		 -1.85		 26.99		 34.21
 221.3		 -1.85		 26.99		 34.21
 221.4		 -1.85		 26.98		 34.18
 221.5		 -1.85		 26.99		 34.21
 221.6		 -1.85		 26.99		 34.21
 221.7		 -1.85		 26.99		 34.21
 221.8		 -1.85		 26.99		 34.21
 222.0		 -1.85		 26.99		 34.21
 222.1		 -1.85		 26.99		 34.21
 222.2		 -1.85		 26.99		 34.20
 222.3		 -1.85		 26.99		 34.20
 222.4		 -1.85		 26.98		 34.18
 222.5		 -1.85		 26.99		 34.20
 222.6		 -1.85		 26.99		 34.20
 222.7		 -1.85		 26.99		 34.20
 222.8		 -1.85		 26.99		 34.20
 222.9		 -1.85		 26.99		 34.20
 223.0		 -1.85		 26.98		 34.18
 223.2		 -1.85		 26.99		 34.20
 223.3		 -1.86		 26.98		 34.20
 223.4		 -1.85		 26.99		 34.20
 223.5		 -1.85		 26.99		 34.20
 223.6		 -1.85		 26.99		 34.20
 223.7		 -1.85		 26.99		 34.20
 223.8		 -1.85		 26.98		 34.18
 223.9		 -1.85		 26.99		 34.20
 224.0		 -1.85		 26.98		 34.18
 224.1		 -1.85		 26.99		 34.20
 224.2		 -1.85		 26.99		 34.20
 224.4		 -1.86		 26.98		 34.19
 224.5		 -1.85		 26.99		 34.20
 224.6		 -1.85		 26.98		 34.18
 224.7		 -1.86		 26.99		 34.22
 224.8		 -1.85		 26.99		 34.20
 224.9		 -1.86		 26.99		 34.22
 225.0		 -1.85		 26.99		 34.20
 225.1		 -1.85		 26.99		 34.20
 225.2		 -1.86		 26.99		 34.22
 225.3		 -1.85		 26.99		 34.20
 225.4		 -1.86		 26.98		 34.19
 225.6		 -1.85		 26.99		 34.20
 225.7		 -1.85		 26.99		 34.20
 225.8		 -1.86		 26.98		 34.19
 225.9		 -1.85		 26.98		 34.18
 226.0		 -1.86		 26.98		 34.19
 226.1		 -1.85		 26.99		 34.20
 226.2		 -1.85		 26.98		 34.18
 226.3		 -1.86		 26.99		 34.21
 226.4		 -1.85		 26.99		 34.20
 226.5		 -1.86		 26.98		 34.19
 226.6		 -1.85		 26.99		 34.20
 226.8		 -1.85		 26.99		 34.20
 226.9		 -1.86		 26.99		 34.21
 227.0		 -1.85		 26.99		 34.20
 227.1		 -1.86		 26.99		 34.21
 227.2		 -1.85		 26.99		 34.20
 227.3		 -1.85		 26.99		 34.20
 227.4		 -1.86		 26.99		 34.21
 227.5		 -1.85		 26.99		 34.20
 227.6		 -1.86		 26.98		 34.19
 227.7		 -1.85		 26.98		 34.18
 227.8		 -1.85		 26.99		 34.20
 227.9		 -1.86		 26.99		 34.21
 228.1		 -1.85		 26.99		 34.20
 228.2		 -1.86		 26.99		 34.21
 228.3		 -1.85		 26.99		 34.20
 228.4		 -1.85		 26.98		 34.18
 228.5		 -1.86		 26.99		 34.21
 228.6		 -1.85		 26.99		 34.20
 228.7		 -1.86		 26.99		 34.21
 228.8		 -1.85		 26.99		 34.20
 228.9		 -1.85		 26.99		 34.20
 229.0		 -1.86		 26.99		 34.21
 229.1		 -1.85		 26.99		 34.20
 229.3		 -1.86		 26.99		 34.21
 229.4		 -1.85		 26.99		 34.20
 229.5		 -1.85		 26.99		 34.20
 229.6		 -1.86		 26.99		 34.21
 229.7		 -1.85		 26.99		 34.20
 229.8		 -1.86		 26.99		 34.21
 229.9		 -1.85		 26.99		 34.20
 230.0		 -1.85		 26.99		 34.20
 230.1		 -1.86		 26.99		 34.21
 230.2		 -1.85		 26.99		 34.20
 230.3		 -1.86		 26.99		 34.21
 230.5		 -1.85		 26.99		 34.20
 230.6		 -1.85		 26.99		 34.20
 230.7		 -1.86		 26.99		 34.21
 230.8		 -1.85		 26.99		 34.20
 230.9		 -1.86		 26.99		 34.21
 231.0		 -1.85		 26.99		 34.20
 231.1		 -1.85		 26.99		 34.20
 231.2		 -1.86		 26.99		 34.21
 231.3		 -1.85		 26.99		 34.20
 231.4		 -1.86		 26.99		 34.21
 231.5		 -1.85		 26.99		 34.20
 231.6		 -1.85		 26.99		 34.20
 231.8		 -1.86		 26.99		 34.21
 231.9		 -1.85		 26.99		 34.20
 232.0		 -1.86		 26.99		 34.21
 232.1		 -1.85		 26.99		 34.20
 232.2		 -1.85		 26.99		 34.20
 232.3		 -1.86		 26.99		 34.21
 232.4		 -1.85		 26.99		 34.20
 232.5		 -1.86		 26.99		 34.21
 232.6		 -1.85		 26.99		 34.20
 232.7		 -1.85		 26.99		 34.20
 232.8		 -1.86		 26.99		 34.21
 233.0		 -1.85		 26.99		 34.20
 233.1		 -1.86		 26.99		 34.21
 233.2		 -1.85		 26.99		 34.20
 233.3		 -1.85		 26.99		 34.20
 233.4		 -1.86		 26.99		 34.21
 233.5		 -1.85		 26.99		 34.20
 233.6		 -1.86		 26.99		 34.21
 233.7		 -1.85		 26.99		 34.20
 233.8		 -1.86		 26.99		 34.21
 233.9		 -1.86		 26.99		 34.21
 234.0		 -1.85		 26.99		 34.20
 234.2		 -1.86		 26.99		 34.21
 234.3		 -1.85		 26.99		 34.20
 234.4		 -1.85		 26.99		 34.20
 234.5		 -1.86		 26.99		 34.21
 234.6		 -1.85		 26.99		 34.20
 234.7		 -1.86		 26.99		 34.21
 234.8		 -1.85		 26.99		 34.20
 234.9		 -1.85		 26.99		 34.20
 235.0		 -1.86		 26.99		 34.21
 235.1		 -1.85		 26.99		 34.20
 235.2		 -1.86		 26.99		 34.21
 235.4		 -1.85		 26.99		 34.20
 235.5		 -1.85		 26.99		 34.20
 235.6		 -1.86		 26.99		 34.21
 235.7		 -1.85		 26.99		 34.20
 235.8		 -1.86		 26.99		 34.21
 235.9		 -1.85		 26.99		 34.20
 236.0		 -1.86		 26.99		 34.21
 236.1		 -1.86		 26.99		 34.21
 236.2		 -1.85		 26.99		 34.20
 236.3		 -1.86		 26.99		 34.21
 236.4		 -1.85		 26.99		 34.20
 236.5		 -1.86		 26.99		 34.21
 236.7		 -1.86		 26.99		 34.21
 236.8		 -1.86		 26.99		 34.21
 236.9		 -1.86		 26.99		 34.21
 237.0		 -1.86		 26.99		 34.21
 237.1		 -1.86		 26.99		 34.21
 237.2		 -1.86		 26.99		 34.21
 237.3		 -1.86		 26.99		 34.21
 237.4		 -1.86		 26.99		 34.21
 237.5		 -1.86		 26.99		 34.21
 237.6		 -1.86		 26.99		 34.21
 237.7		 -1.86		 26.99		 34.21
 237.9		 -1.86		 26.99		 34.21
 238.0		 -1.86		 26.99		 34.21
 238.1		 -1.86		 26.99		 34.21
 238.2		 -1.86		 26.99		 34.21
 238.3		 -1.86		 26.99		 34.21
 238.4		 -1.86		 26.99		 34.21
 238.5		 -1.86		 26.99		 34.21
 238.6		 -1.86		 26.99		 34.21
 238.7		 -1.86		 26.99		 34.21
 238.8		 -1.86		 26.99		 34.21
 238.9		 -1.86		 26.99		 34.21
 239.0		 -1.86		 26.99		 34.21
 239.2		 -1.86		 26.99		 34.21
 239.3		 -1.86		 26.99		 34.21
 239.4		 -1.86		 26.99		 34.21
 239.5		 -1.86		 26.99		 34.21
 239.6		 -1.86		 26.99		 34.21
 239.7		 -1.86		 26.99		 34.21
 239.8		 -1.86		 26.99		 34.21
 239.9		 -1.86		 26.99		 34.21
 240.0		 -1.86		 26.99		 34.21
 240.1		 -1.86		 26.99		 34.21
 240.2		 -1.86		 26.99		 34.21
 240.4		 -1.86		 26.99		 34.21
 240.5		 -1.86		 26.99		 34.21
 240.6		 -1.86		 26.99		 34.21
 240.7		 -1.86		 26.99		 34.21
 240.8		 -1.86		 26.99		 34.21
 240.9		 -1.86		 26.99		 34.21
 241.0		 -1.86		 26.99		 34.21
 241.1		 -1.86		 26.99		 34.21
 241.2		 -1.86		 26.99		 34.21
 241.3		 -1.86		 26.99		 34.21
 241.4		 -1.86		 26.99		 34.21
 241.6		 -1.87		 26.99		 34.22
 241.7		 -1.86		 26.99		 34.20
 241.8		 -1.86		 26.99		 34.20
 241.9		 -1.86		 26.99		 34.20
 242.0		 -1.86		 26.98		 34.18
 242.1		 -1.87		 26.99		 34.22
 242.2		 -1.86		 26.99		 34.20
 242.3		 -1.87		 26.99		 34.22
 242.4		 -1.86		 26.99		 34.20
 242.5		 -1.86		 26.99		 34.20
 242.6		 -1.87		 26.99		 34.22
 242.7		 -1.86		 26.99		 34.20
 242.9		 -1.87		 26.98		 34.20
 243.0		 -1.86		 26.99		 34.20
 243.1		 -1.87		 26.99		 34.22
 243.2		 -1.87		 26.98		 34.19
 243.3		 -1.86		 26.99		 34.20
 243.4		 -1.87		 26.99		 34.22
 243.5		 -1.87		 26.99		 34.22
 243.6		 -1.87		 26.99		 34.22
 243.7		 -1.87		 26.98		 34.19
 243.8		 -1.87		 26.99		 34.22
 243.9		 -1.87		 26.99		 34.22
 244.1		 -1.87		 26.99		 34.22
 244.2		 -1.87		 26.99		 34.22
 244.3		 -1.87		 26.99		 34.22
 244.4		 -1.87		 26.99		 34.22
 244.5		 -1.87		 26.98		 34.19
 244.6		 -1.87		 26.98		 34.19
 244.7		 -1.87		 26.99		 34.22
 244.8		 -1.87		 26.98		 34.19
